timestamp,mode,auto_state,joy_throttle,joy_steer,closest_dist,left_rpm_cmd,right_rpm_cmd
1756455054.7614753,MANUAL,N/A,0.000,0.000,inf,87,142
1756455054.7974865,MANUAL,N/A,0.000,0.000,inf,83,135
1756455054.8255875,MANUAL,N/A,0.000,0.000,inf,79,128
1756455054.8584557,MANUAL,N/A,0.000,0.000,inf,75,122
1756455054.8934898,MANUAL,N/A,0.000,0.000,inf,71,116
1756455054.9304829,MANUAL,N/A,0.000,0.000,inf,67,110
1756455054.9624605,MANUAL,N/A,0.000,0.000,inf,64,104
1756455054.9964871,MANUAL,N/A,0.000,0.000,inf,61,99
1756455055.0274951,MANUAL,N/A,0.000,0.000,inf,58,94
1756455055.0604732,MANUAL,N/A,0.000,0.000,inf,55,89
1756455055.0995874,MANUAL,N/A,0.000,0.000,inf,52,85
1756455055.1344757,MANUAL,N/A,0.000,0.000,inf,49,81
1756455055.1564577,MANUAL,N/A,0.000,0.000,inf,47,77
1756455055.2024791,MANUAL,N/A,0.000,0.000,inf,44,73
1756455055.2365427,MANUAL,N/A,0.000,0.000,inf,42,69
1756455055.2685099,MANUAL,N/A,0.000,0.000,inf,40,66
1756455055.306521,MANUAL,N/A,0.000,0.000,inf,38,62
1756455055.3354723,MANUAL,N/A,0.000,0.000,inf,36,59
1756455055.365539,MANUAL,N/A,0.000,0.000,inf,45,45
1756455055.4004922,MANUAL,N/A,0.000,0.000,inf,43,43
1756455055.4365103,MANUAL,N/A,0.000,0.000,inf,41,41
1756455055.4704723,MANUAL,N/A,0.000,0.000,inf,39,39
1756455055.5036035,MANUAL,N/A,0.000,0.000,inf,37,37
1756455055.536602,MANUAL,N/A,0.000,0.000,inf,35,35
1756455055.5614583,MANUAL,N/A,0.000,0.000,inf,33,33
1756455055.6055737,MANUAL,N/A,0.000,0.000,inf,31,31
1756455055.6404731,MANUAL,N/A,0.000,0.000,inf,30,30
1756455055.6695483,MANUAL,N/A,0.000,0.000,inf,28,28
1756455055.7044678,MANUAL,N/A,0.000,0.000,inf,27,27
1756455055.73549,MANUAL,N/A,0.000,0.000,inf,26,26
1756455055.773466,MANUAL,N/A,0.000,0.000,inf,24,24
1756455055.8005826,MANUAL,N/A,0.000,0.000,inf,23,23
1756455055.835488,MANUAL,N/A,0.000,0.000,inf,22,22
1756455055.871483,MANUAL,N/A,0.000,0.000,inf,21,21
1756455055.9035752,MANUAL,N/A,0.000,0.000,inf,20,20
1756455055.9425998,MANUAL,N/A,0.000,0.000,inf,19,19
1756455055.975508,MANUAL,N/A,0.000,0.000,inf,18,18
1756455056.0114672,MANUAL,N/A,0.000,0.000,inf,17,17
1756455056.0414689,MANUAL,N/A,0.000,0.000,inf,16,16
1756455056.0724862,MANUAL,N/A,0.000,0.000,inf,15,15
1756455056.102543,MANUAL,N/A,0.000,0.000,inf,14,14
1756455056.1375175,MANUAL,N/A,0.000,0.000,inf,14,14
1756455056.1724663,MANUAL,N/A,0.000,0.000,inf,13,13
1756455056.2066102,MANUAL,N/A,0.000,0.000,inf,12,12
1756455056.2415602,MANUAL,N/A,0.000,0.000,inf,12,12
1756455056.274445,MANUAL,N/A,0.000,0.000,inf,11,11
1756455056.3085616,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.3415108,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.3714874,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.4065113,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.4334462,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.4754894,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.5084648,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.5414548,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.5684476,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.6085262,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.644544,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.6784344,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.7114763,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.7465014,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.7764955,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.8114254,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.845428,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.8784542,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.9084175,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.9454212,MANUAL,N/A,0.000,0.000,inf,0,0
1756455056.975443,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.0124614,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.0464907,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.081422,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.1124272,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.1454442,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.181437,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.2164352,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.2484474,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.2744174,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.314414,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.3445516,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.382709,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.4115026,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.4484916,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.4794645,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.5144558,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.5424476,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.585464,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.6184313,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.655517,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.686506,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.7214546,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.7534084,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.7844105,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.8154058,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.8544185,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.8884196,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.9134102,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.9554226,MANUAL,N/A,0.000,0.000,inf,0,0
1756455057.992495,MANUAL,N/A,0.000,0.000,inf,0,0
1756455058.0194976,MANUAL,N/A,0.000,0.000,inf,0,0
1756455058.052481,MANUAL,N/A,0.000,0.000,inf,0,0
1756455058.086496,MANUAL,N/A,0.000,0.000,inf,0,0
1756455058.1204798,MANUAL,N/A,0.000,0.000,inf,0,0
1756455058.153424,MANUAL,N/A,0.000,0.000,inf,0,0
1756455058.2974138,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.569,950,950
1756455058.325424,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.569,950,950
1756455058.3505094,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.569,950,950
1756455058.3904645,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.569,950,950
1756455058.424441,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.569,950,950
1756455058.4564664,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.569,950,950
1756455058.4904606,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.565,950,950
1756455058.5494628,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.564,950,950
1756455058.5914125,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.551,950,950
1756455058.6214557,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.543,950,950
1756455058.6583972,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.536,950,950
1756455058.6914146,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.525,950,950
1756455058.724416,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.513,950,950
1756455058.759627,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.500,950,950
1756455058.79741,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.489,950,950
1756455058.854645,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.473,950,950
1756455058.8894997,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.440,950,950
1756455058.930441,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.412,950,950
1756455058.9554048,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.388,950,950
1756455058.9913983,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.388,950,950
1756455059.024388,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.371,950,950
1756455059.0674522,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.352,950,950
1756455059.0934677,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.321,950,950
1756455059.1264033,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.321,950,950
1756455059.164397,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.304,950,950
1756455059.1983967,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.294,950,950
1756455059.2364888,AUTONOMOUS,REVERSING,0.000,0.000,0.274,-950,-950
1756455059.2634122,AUTONOMOUS,REVERSING,0.000,0.000,0.248,-950,-950
1756455059.2984595,AUTONOMOUS,REVERSING,0.000,0.000,0.248,-950,-950
1756455059.3325186,AUTONOMOUS,REVERSING,0.000,0.000,0.241,-950,-950
1756455059.3734202,AUTONOMOUS,REVERSING,0.000,0.000,0.237,-950,-950
1756455059.3974106,AUTONOMOUS,REVERSING,0.000,0.000,0.237,-950,-950
1756455059.428502,AUTONOMOUS,REVERSING,0.000,0.000,0.237,-950,-950
1756455059.4664848,AUTONOMOUS,REVERSING,0.000,0.000,0.171,-950,-950
1756455059.496389,AUTONOMOUS,REVERSING,0.000,0.000,0.239,-950,-950
1756455059.528391,AUTONOMOUS,REVERSING,0.000,0.000,0.230,-950,-950
1756455059.5614111,AUTONOMOUS,REVERSING,0.000,0.000,0.239,-950,-950
1756455059.5924191,AUTONOMOUS,REVERSING,0.000,0.000,0.262,-950,-950
1756455059.6314936,AUTONOMOUS,REVERSING,0.000,0.000,0.268,-950,-950
1756455059.6634943,AUTONOMOUS,REVERSING,0.000,0.000,0.279,-950,-950
1756455059.6924317,AUTONOMOUS,REVERSING,0.000,0.000,0.290,-950,-950
1756455059.7373903,AUTONOMOUS,REVERSING,0.000,0.000,0.164,-950,-950
1756455059.7604892,AUTONOMOUS,REVERSING,0.000,0.000,0.327,-950,-950
1756455059.7944012,AUTONOMOUS,REVERSING,0.000,0.000,0.327,-950,-950
1756455059.825397,AUTONOMOUS,REVERSING,0.000,0.000,0.342,-950,-950
1756455059.8724153,AUTONOMOUS,STOPPING,0.000,0.000,0.351,0,0
1756455059.9054058,AUTONOMOUS,STOPPING,0.000,0.000,0.367,0,0
1756455059.9384227,AUTONOMOUS,STOPPING,0.000,0.000,0.372,0,0
1756455059.9714382,AUTONOMOUS,STOPPING,0.000,0.000,0.387,0,0
1756455060.0024333,AUTONOMOUS,STOPPING,0.000,0.000,0.400,0,0
1756455060.037511,AUTONOMOUS,STOPPING,0.000,0.000,0.435,0,0
1756455060.067534,AUTONOMOUS,STOPPING,0.000,0.000,0.376,0,0
1756455060.103525,AUTONOMOUS,STOPPING,0.000,0.000,0.376,0,0
1756455060.1394866,AUTONOMOUS,STOPPING,0.000,0.000,0.422,0,0
1756455060.1683953,AUTONOMOUS,STOPPING,0.000,0.000,0.447,0,0
1756455060.2124424,AUTONOMOUS,STOPPING,0.000,0.000,0.447,0,0
1756455060.237462,AUTONOMOUS,STOPPING,0.000,0.000,0.446,0,0
1756455060.2673728,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.446,900,-900
1756455060.3013952,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.443,900,-900
1756455060.3373873,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.443,900,-900
1756455060.375401,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.418,900,-900
1756455060.4084036,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.439,900,-900
1756455060.4403617,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.429,900,-900
1756455060.473387,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.449,900,-900
1756455060.5053806,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.202,900,-900
1756455060.5413995,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.496,900,-900
1756455060.5693972,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.522,900,-900
1756455060.6073954,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.522,900,-900
1756455060.6425173,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.484,900,-900
1756455060.6694093,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.441,900,-900
1756455060.7103846,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.441,900,-900
1756455060.73838,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.447,900,-900
1756455060.77267,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.440,900,-900
1756455060.8083708,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.442,900,-900
1756455060.84452,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.439,900,-900
1756455060.8844044,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.438,900,-900
1756455060.9114068,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.440,900,-900
1756455060.9425135,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.440,900,-900
1756455060.9755473,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.458,900,-900
1756455061.0085733,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.477,900,-900
1756455061.0473638,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.496,900,-900
1756455061.076358,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.514,900,-900
1756455061.109459,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.799,900,-900
1756455061.141462,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.995,900,-900
1756455061.1766462,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.866,900,-900
1756455061.2104619,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.919,900,-900
1756455061.2484558,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.831,900,-900
1756455061.2815177,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.928,900,-900
1756455061.315393,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.927,900,-900
1756455061.349388,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.915,900,-900
1756455061.3813624,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.928,900,-900
1756455061.4114842,AUTONOMOUS,SCANNING_TURN,0.000,0.000,1.846,0,0
1756455061.4474123,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.920,950,950
1756455061.4833715,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.879,950,950
1756455061.512392,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.121,950,950
1756455061.547355,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.110,950,950
1756455061.579496,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.121,950,950
1756455061.6174889,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.072,950,950
1756455061.6494927,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.054,950,950
1756455061.6874094,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.043,950,950
1756455061.7144449,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.992,950,950
1756455061.7513986,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.992,950,950
1756455061.7854078,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.979,950,950
1756455061.8183908,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.945,950,950
1756455061.8494954,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.927,950,950
1756455061.884442,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.955,950,950
1756455061.9204378,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.947,950,950
1756455061.9544482,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.931,950,950
1756455061.9853644,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.928,950,950
1756455062.0204265,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.915,950,950
1756455062.0573616,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.888,950,950
1756455062.0894384,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.881,950,950
1756455062.1224053,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.861,950,950
1756455062.145416,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.843,950,950
1756455062.1894352,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.843,950,950
1756455062.2223847,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.831,950,950
1756455062.2554128,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.803,950,950
1756455062.2875597,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.789,950,950
1756455062.326482,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.777,950,950
1756455062.3584294,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.750,950,950
1756455062.3944407,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.737,950,950
1756455062.4234357,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.694,950,950
1756455062.4553664,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.694,950,950
1756455062.4894698,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.683,950,950
1756455062.5243523,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.666,950,950
1756455062.557483,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.643,950,950
1756455062.5924022,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.624,950,950
1756455062.6224523,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.601,950,950
1756455062.6553714,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.584,950,950
1756455062.693422,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.561,950,950
1756455062.724343,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.544,950,950
1756455062.7576234,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.523,950,950
1756455062.7904615,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.504,950,950
1756455062.8264117,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.484,950,950
1756455062.8574476,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.465,950,950
1756455062.8943532,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.444,950,950
1756455062.923348,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.423,950,950
1756455062.9594338,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.405,950,950
1756455062.9914172,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.383,950,950
1756455063.0203853,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.367,950,950
1756455063.0565963,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.346,950,950
1756455063.0913467,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.327,950,950
1756455063.1324234,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.307,950,950
1756455063.1613476,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.288,950,950
1756455063.1923778,AUTONOMOUS,REVERSING,0.000,0.000,0.271,-950,-950
1756455063.229325,AUTONOMOUS,REVERSING,0.000,0.000,0.251,-950,-950
1756455063.259324,AUTONOMOUS,REVERSING,0.000,0.000,0.232,-950,-950
1756455063.294341,AUTONOMOUS,REVERSING,0.000,0.000,0.212,-950,-950
1756455063.3263993,AUTONOMOUS,REVERSING,0.000,0.000,0.193,-950,-950
1756455063.3653188,AUTONOMOUS,REVERSING,0.000,0.000,0.176,-950,-950
1756455063.3923273,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455063.4253292,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455063.4574564,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455063.495363,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455063.5283415,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455063.5713565,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455063.6083333,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455063.6313467,AUTONOMOUS,REVERSING,0.000,0.000,0.167,-950,-950
1756455063.659337,AUTONOMOUS,REVERSING,0.000,0.000,0.167,-950,-950
1756455063.6973639,AUTONOMOUS,REVERSING,0.000,0.000,0.177,-950,-950
1756455063.7293527,AUTONOMOUS,REVERSING,0.000,0.000,0.186,-950,-950
1756455063.7634144,AUTONOMOUS,REVERSING,0.000,0.000,0.215,-950,-950
1756455063.796369,AUTONOMOUS,STOPPING,0.000,0.000,0.215,0,0
1756455063.8303547,AUTONOMOUS,STOPPING,0.000,0.000,0.231,0,0
1756455063.8643212,AUTONOMOUS,STOPPING,0.000,0.000,0.248,0,0
1756455063.8983302,AUTONOMOUS,STOPPING,0.000,0.000,0.266,0,0
1756455063.9313269,AUTONOMOUS,STOPPING,0.000,0.000,0.283,0,0
1756455063.9664056,AUTONOMOUS,STOPPING,0.000,0.000,0.300,0,0
1756455064.0023303,AUTONOMOUS,STOPPING,0.000,0.000,0.317,0,0
1756455064.0323153,AUTONOMOUS,STOPPING,0.000,0.000,0.331,0,0
1756455064.0713575,AUTONOMOUS,STOPPING,0.000,0.000,0.343,0,0
1756455064.1104043,AUTONOMOUS,STOPPING,0.000,0.000,0.353,0,0
1756455064.1424482,AUTONOMOUS,STOPPING,0.000,0.000,0.362,0,0
1756455064.1664975,AUTONOMOUS,STOPPING,0.000,0.000,0.374,0,0
1756455064.1972992,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.374,900,-900
1756455064.2273157,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.379,900,-900
1756455064.269291,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.383,900,-900
1756455064.2983003,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.384,900,-900
1756455064.331335,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.386,900,-900
1756455064.3673086,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.388,900,-900
1756455064.4023132,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.389,900,-900
1756455064.4393806,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.390,900,-900
1756455064.4723082,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.392,900,-900
1756455064.505318,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.394,900,-900
1756455064.5393262,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.394,900,-900
1756455064.5733829,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.390,900,-900
1756455064.6083202,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.393,900,-900
1756455064.6433258,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.393,900,-900
1756455064.6853058,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.396,900,-900
1756455064.7135725,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.407,900,-900
1756455064.7433558,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.415,900,-900
1756455064.7713408,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.425,900,-900
1756455064.8073857,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.425,900,-900
1756455064.8423314,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.444,900,-900
1756455064.8753383,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.464,900,-900
1756455064.9073348,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.657,900,-900
1756455064.942365,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.684,900,-900
1756455064.977443,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.738,900,-900
1756455065.0043216,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.782,900,-900
1756455065.0443172,AUTONOMOUS,SCANNING_TURN,0.000,0.000,1.008,0,0
1756455065.0763962,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.055,950,950
1756455065.1113172,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,3.023,950,950
1756455065.1453888,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,3.023,950,950
1756455065.1795087,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.454,950,950
1756455065.210358,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.884,950,950
1756455065.250368,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.175,950,950
1756455065.2813537,AUTONOMOUS,REVERSING,0.000,0.000,2.952,-950,-950
1756455065.3183417,AUTONOMOUS,REVERSING,0.000,0.000,3.053,-950,-950
1756455065.3443167,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455065.3774405,AUTONOMOUS,REVERSING,0.000,0.000,0.156,-950,-950
1756455065.4163847,AUTONOMOUS,REVERSING,0.000,0.000,3.038,-950,-950
1756455065.4463005,AUTONOMOUS,REVERSING,0.000,0.000,3.038,-950,-950
1756455065.4803934,AUTONOMOUS,REVERSING,0.000,0.000,2.629,-950,-950
1756455065.5164158,AUTONOMOUS,REVERSING,0.000,0.000,2.607,-950,-950
1756455065.5483913,AUTONOMOUS,REVERSING,0.000,0.000,2.607,-950,-950
1756455065.5864732,AUTONOMOUS,REVERSING,0.000,0.000,2.301,-950,-950
1756455065.614426,AUTONOMOUS,REVERSING,0.000,0.000,2.211,-950,-950
1756455065.6493568,AUTONOMOUS,REVERSING,0.000,0.000,2.211,-950,-950
1756455065.6822927,AUTONOMOUS,REVERSING,0.000,0.000,2.259,-950,-950
1756455065.715347,AUTONOMOUS,REVERSING,0.000,0.000,2.188,-950,-950
1756455065.750282,AUTONOMOUS,REVERSING,0.000,0.000,2.150,-950,-950
1756455065.784388,AUTONOMOUS,REVERSING,0.000,0.000,2.227,-950,-950
1756455065.8153386,AUTONOMOUS,REVERSING,0.000,0.000,2.188,-950,-950
1756455065.8503575,AUTONOMOUS,REVERSING,0.000,0.000,2.136,-950,-950
1756455065.8833766,AUTONOMOUS,STOPPING,0.000,0.000,2.180,0,0
1756455065.9183745,AUTONOMOUS,STOPPING,0.000,0.000,2.121,0,0
1756455065.9544067,AUTONOMOUS,STOPPING,0.000,0.000,2.211,0,0
1756455065.9874768,AUTONOMOUS,STOPPING,0.000,0.000,2.243,0,0
1756455066.018332,AUTONOMOUS,STOPPING,0.000,0.000,2.203,0,0
1756455066.0543773,AUTONOMOUS,STOPPING,0.000,0.000,2.243,0,0
1756455066.0883608,AUTONOMOUS,STOPPING,0.000,0.000,2.267,0,0
1756455066.1194303,AUTONOMOUS,STOPPING,0.000,0.000,2.235,0,0
1756455066.1583474,AUTONOMOUS,STOPPING,0.000,0.000,2.243,0,0
1756455066.1946187,AUTONOMOUS,STOPPING,0.000,0.000,2.259,0,0
1756455066.217285,AUTONOMOUS,STOPPING,0.000,0.000,2.284,0,0
